cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	16.51650047	0	0	0.00000000	1.95223943	good	58456	0	
11	16.51650047	0	0	0.00000000	1.81063728	mua	54216	0	
12	16.51650047	0	0	0.00000000	1.16835131	noise	34984	0	
