cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	4.56299973	0	0	0.00000000	1.52059564	noise	40889	0	0
1	6.64949989	3	0	-10.00000000	3.75602630	noise	101000	0	1
