cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	6.61050034	0	0	0.00000000	5.09098144	good	94658	0	
5	6.61050034	0	0	0.00000000	2.56469122	good	47686	0	
22	6.61050034	0	0	0.00000000	5.74514282	good	106821	0	
30	6.61050034	0	0	0.00000000	2.23285074	good	41516	0	
32	6.61050034	0	0	0.00000000	5.28653606	noise	98294	0	
