cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
3	7.56599998	2	0	0.00000000	3.91159468	good	87019	0	1
5	5.53800011	3	0	-10.00000000	3.71911432	good	82737	0	2
6	5.53800011	3	0	-10.00000000	3.53719745	noise	78690	0	2
7	17.99850082	1	0	10.00000000	0.62266183	good	13852	0	0
8	17.99850082	1	0	10.00000000	0.60796284	noise	13525	0	0
9	7.56599998	2	0	0.00000000	2.15005327	good	47831	0	1
10	7.56599998	2	0	0.00000000	4.35984646	noise	96991	0	1
