cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	8.14125061	0	0	0.00000000	0.14640629	unsorted	3412	0	0
1	3.08100009	2	0	0.00000000	1.61270043	mua	37584	0	1
