cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
3	7.46850014	3	0	-10.00000000	2.43766931	good	43284	0	
7	7.46850014	3	0	-10.00000000	1.96228888	noise	34843	0	
