cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	1.46250010	2	0	0.00000000	2.50945110	noise	59259	0	0
1	1.67700005	0	0	0.00000000	1.66720818	noise	39370	0	1
