cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
3	452.81927490	2	0	0.00000000	0.09678373	noise	2898	0	
14	6.76650047	0	0	0.00000000	0.14347237	noise	4296	0	
15	6.76650047	0	0	0.00000000	1.02681596	noise	30746	0	
