cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
33	14.11800003	0	0	0.00000000	3.47390639	good	77282	0	
35	15.54150009	3	0	-10.00000000	0.63093282	good	14036	0	
37	14.11800003	0	0	0.00000000	1.90862122	noise	42460	0	
