cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
12	5.75250006	3	0	-10.00000000	6.69209828	good	124428	0	
51	5.75250006	3	0	-10.00000000	9.36489312	noise	174124	0	
53	5.75250006	3	0	-10.00000000	8.00536905	mua	148846	0	
61	5.75250006	3	0	-10.00000000	23.37765039	noise	434667	0	0
