cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	8.50200081	2	0	0.00000000	0.63817817	noise	19109	0	1
2	9.32100010	0	0	0.00000000	0.26229794	noise	7854	0	
4	9.32100010	0	0	0.00000000	0.43302204	mua	12966	0	
14	9.32100010	0	0	0.00000000	0.51948618	noise	15555	0	
15	9.32100010	0	0	0.00000000	0.61236250	noise	18336	0	
