cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
28	3.17850018	0	0	0.00000000	2.57324225	good	42443	0	
32	3.17850018	0	0	0.00000000	6.98539811	noise	115217	0	
