cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	18.17399979	2	0	0.00000000	2.93292060	good	65247	0	0
3	7.76100016	2	0	0.00000000	4.80441226	good	106881	0	
8	7.76100016	2	0	0.00000000	0.50480020	noise	11230	0	
9	7.76100016	2	0	0.00000000	2.96865668	good	66042	0	
10	7.76100016	2	0	0.00000000	4.42489062	noise	98438	0	
13	10.47150040	2	0	0.00000000	1.74243722	good	38763	0	
14	10.47150040	2	0	0.00000000	2.01092979	noise	44736	0	
