cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
2	5.26500034	0	0	0.00000000	3.11114262	noise	83659	0	
6	5.26500034	0	0	0.00000000	1.07942990	noise	29026	0	
11	5.26500034	0	0	0.00000000	0.50855109	noise	13675	0	
12	5.26500034	0	0	0.00000000	0.01941233	noise	522	0	
