cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	1179.30151367	1	0	10.00000000	0.03139293	noise	940	0	0
1	940.00726318	3	0	-10.00000000	0.05650727	noise	1692	0	1
2	52.43550110	3	0	-10.00000000	0.11518533	noise	3449	0	2
3	143.59800720	3	0	-10.00000000	0.15539500	noise	4653	0	3
4	112.75875092	3	0	-10.00000000	0.12336753	noise	3694	0	4
5	491.98498535	3	0	-10.00000000	0.09080572	noise	2719	0	5
