cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
29	1.71600008	1	0	10.00000000	1.15303917	noise	25651	0	
40	1.71600008	1	0	10.00000000	4.22436403	good	93977	0	
61	1.71600008	1	0	10.00000000	0.64814907	noise	14419	0	
66	1.71600008	1	0	10.00000000	2.37062803	good	52738	0	
67	1.71600008	1	0	10.00000000	10.19939131	noise	226900	0	
