cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
7	5.55749989	3	0	-10.00000000	0.68319394	good	12131	0	
8	5.55749989	3	0	-10.00000000	0.43578886	mua	7738	0	
17	5.55749989	3	0	-10.00000000	0.37023468	mua	6574	0	
18	5.55749989	3	0	-10.00000000	0.41078366	noise	7294	0	
