cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	4.28999996	1	0	10.00000000	3.71861479	noise	99994	0	1
62	8.81400013	2	0	0.00000000	3.51705378	good	94574	0	
73	8.81400013	2	0	0.00000000	2.69742190	mua	72534	0	
74	8.81400013	2	0	0.00000000	1.15250506	noise	30991	0	
