cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
10	12.05100060	0	0	0.00000000	0.39130952	good	11717	0	
12	12.05100060	0	0	0.00000000	1.92679112	mua	57694	0	
15	12.05100060	0	0	0.00000000	0.75339690	noise	22559	0	
