cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
11	6.47399998	0	0	0.00000000	3.49642686	mua	77783	0	
13	6.47399998	0	0	0.00000000	4.42057532	noise	98342	0	
