cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
2	8.97000027	2	0	0.00000000	3.23297075	noise	96805	0	
3	8.97000027	2	0	0.00000000	1.29682854	good	38831	0	
4	8.97000027	2	0	0.00000000	1.48251438	noise	44391	0	
