cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
3	4.25099993	1	0	10.00000000	4.60161896	good	75899	0	
5	4.25099993	1	0	10.00000000	6.51728786	noise	107496	0	
