cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
4	11.62199974	3	0	-10.00000000	2.01673610	good	33264	0	
6	7.56599998	2	0	0.00000000	3.82927645	good	63160	0	
17	11.62199974	3	0	-10.00000000	2.09621965	noise	34575	0	
19	11.62199974	3	0	-10.00000000	5.63223755	noise	92898	0	
