cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
15	9.00900078	2	0	0.00000000	3.71742476	noise	99962	0	
16	13.20149994	0	0	0.00000000	0.45273133	noise	12174	0	
17	13.20149994	0	0	0.00000000	0.98080631	noise	26374	0	
24	9.00900078	2	0	0.00000000	4.59354579	good	123521	0	
25	9.00900078	2	0	0.00000000	4.19499793	mua	112804	0	
