cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
12	5.96700001	0	0	0.00000000	1.68140158	mua	27733	0	
14	8.03400040	1	0	10.00000000	2.22741906	good	36739	0	
26	8.03400040	1	0	10.00000000	0.41451493	mua	6837	0	
27	8.03400040	1	0	10.00000000	0.43379470	noise	7155	0	
38	5.96700001	0	0	0.00000000	1.17721756	mua	19417	0	
39	5.96700001	0	0	0.00000000	0.69813360	noise	11515	0	
