cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
6	5.06999969	0	0	0.00000000	2.24565107	good	41754	0	
7	5.06999969	0	0	0.00000000	1.92047968	good	35708	0	
9	5.06999969	0	0	0.00000000	2.22892459	noise	41443	0	
