cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	8.48250008	1	0	10.00000000	0.87805153	noise	20463	0	1
4	11.50500011	2	0	0.00000000	0.58699824	good	13680	0	
5	11.50500011	2	0	0.00000000	0.51937330	good	12104	0	
6	9.00900078	2	0	0.00000000	0.46517894	good	10841	0	
10	9.00900078	2	0	0.00000000	0.78322214	noise	18253	0	
