cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
5	7.91699982	2	0	0.00000000	2.11173166	good	39264	0	
7	7.91699982	2	0	0.00000000	1.78263411	noise	33145	0	
9	7.91699982	2	0	0.00000000	6.23171668	noise	115868	0	
