cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	5.55749989	2	0	0.00000000	5.58615583	good	124272	0	0
3	5.55749989	2	0	0.00000000	1.82505724	noise	40601	0	0
4	5.55749989	2	0	0.00000000	5.55244255	noise	123522	0	0
