cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
9	11.07600021	2	0	0.00000000	8.95321359	good	199177	0	
11	11.07600021	2	0	0.00000000	0.72726290	noise	16179	0	
28	11.07600021	2	0	0.00000000	8.30358114	mua	184725	0	
42	11.07600021	2	0	0.00000000	7.70541763	good	171418	0	
43	11.07600021	2	0	0.00000000	5.50695209	good	122510	0	
