cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	6.14249992	0	0	0.00000000	7.14185065	noise	168650	0	0
2	6.14249992	0	0	0.00000000	1.86522356	noise	44046	0	0
