cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
4	11.38800049	2	0	0.00000000	13.17353999	noise	297899	0	1
5	11.38800049	2	0	0.00000000	3.52768155	noise	79773	0	1
9	32.36999893	2	0	0.00000000	3.31435704	noise	74949	0	0
16	32.36999893	2	0	0.00000000	0.37451187	noise	8469	0	0
17	32.36999893	2	0	0.00000000	6.50025064	good	146993	0	0
18	32.36999893	2	0	0.00000000	8.75970385	good	198087	0	0
19	32.36999893	2	0	0.00000000	0.38583257	noise	8725	0	0
