cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
4	5.79150009	2	0	0.00000000	4.14739256	good	68407	0	
20	4.75800037	1	0	10.00000000	4.16406531	good	68682	0	
31	5.79150009	2	0	0.00000000	5.97897017	noise	98617	0	
32	4.75800037	1	0	10.00000000	2.89172213	mua	47696	0	
