cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	34.10549927	3	0	-10.00000000	5.18669526	noise	117289	0	0
3	11.38800049	2	0	0.00000000	2.47547523	noise	55979	0	1
4	11.38800049	2	0	0.00000000	6.32429330	good	143014	0	1
6	11.38800049	2	0	0.00000000	7.96155003	good	180038	0	1
10	11.38800049	2	0	0.00000000	4.30363617	good	97320	0	1
12	11.38800049	2	0	0.00000000	3.75502427	noise	84914	0	1
13	11.38800049	2	0	0.00000000	5.41138469	noise	122370	0	1
