cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
9	6.47399998	2	0	0.00000000	0.56695963	mua	13213	0	0
10	6.47399998	2	0	0.00000000	0.51066272	mua	11901	0	0
13	6.47399998	2	0	0.00000000	0.29834786	mua	6953	0	0
14	6.47399998	2	0	0.00000000	0.40609293	noise	9464	0	0
