cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
24	9.18449974	2	0	0.00000000	2.77194741	good	74538	0	
31	9.18449974	2	0	0.00000000	3.62709419	mua	97533	0	
32	9.18449974	2	0	0.00000000	0.45585515	noise	12258	0	
