cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
1	5.63549995	2	0	0.00000000	2.93703021	good	54609	0	
18	5.63549995	2	0	0.00000000	1.68797622	good	31385	0	
20	5.63549995	2	0	0.00000000	1.98706290	mua	36946	0	
