cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	33.22800064	1	0	10.00000000	0.86581271	noise	19579	0	0
1	13.61100006	1	0	10.00000000	3.28959300	noise	74389	0	1
2	6.37650013	3	0	-10.00000000	10.60126390	noise	239731	0	2
