cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	4.41674995	3	0	-10.00000000	0.26406339	noise	6154	0	0
1	2.76900005	0	0	0.00000000	0.10675816	noise	2488	0	1
