cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
0	13.79625034	0	0	0.00000000	0.77351752	noise	17208	0	0
3	4.77750015	0	0	0.00000000	2.65471861	good	59058	0	
5	6.18149996	0	0	0.00000000	1.51053480	good	33604	0	
6	6.18149996	0	0	0.00000000	2.88046274	noise	64080	0	
11	4.77750015	0	0	0.00000000	0.92059733	good	20480	0	
12	4.77750015	0	0	0.00000000	2.67283388	noise	59461	0	
