cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
9	6.25950003	3	0	-10.00000000	3.35728600	mua	55375	0	
11	14.52750015	3	0	-10.00000000	2.41397199	good	39816	0	
12	14.52750015	3	0	-10.00000000	1.15854407	noise	19109	0	
21	5.67450047	2	0	0.00000000	2.11155858	good	34828	0	
29	6.25950003	3	0	-10.00000000	0.92063906	noise	15185	0	
34	6.25950003	3	0	-10.00000000	8.46709044	noise	139656	0	
