cluster_id	amp	ch	channel_group	depth	fr	group	n_spikes	sh	si_unit_id
3	6.14249992	3	0	-10.00000000	8.49504363	good	206144	0	
4	6.14249992	3	0	-10.00000000	4.01493670	good	97428	0	
5	6.14249992	3	0	-10.00000000	13.73727480	noise	333354	0	
6	6.14249992	3	0	-10.00000000	9.62809250	noise	233639	0	
